Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
1,4,Adilabad,Gadiguda,2020-10-01,0.0,23.6,33.0,61.1,87.6,0.0,1.2
1,4,Adilabad,Gadiguda,2020-10-02,0.0,23.8,32.4,63.7,87.3,0.0,1.1
1,4,Adilabad,Gadiguda,2020-10-03,0.0,23.3,33.9,55.2,86.6,0.0,1.1
1,4,Adilabad,Gadiguda,2020-10-04,0.0,22.2,33.8,51.9,79.2,0.0,1.3
1,4,Adilabad,Gadiguda,2020-10-05,0.0,23.2,33.1,53.5,82.7,0.0,1.5
1,4,Adilabad,Gadiguda,2020-10-06,0.0,23.8,33.0,46.6,86.7,0.0,1.7
1,4,Adilabad,Gadiguda,2020-10-07,0.0,24.5,31.6,58.7,89.0,0.0,2.5
1,4,Adilabad,Gadiguda,2020-10-08,7.0,22.4,25.8,83.8,94.8,0.0,5.4
1,4,Adilabad,Gadiguda,2020-10-09,0.0,23.2,29.0,77.8,95.4,0.0,0.2
1,4,Adilabad,Gadiguda,2020-10-10,0.0,22.9,32.6,66.3,96.1,0.0,0.1
1,4,Adilabad,Gadiguda,2020-10-11,9.5,22.6,32.9,64.3,94.5,0.0,5.9
1,4,Adilabad,Gadiguda,2020-10-12,23.3,23.2,31.3,69.8,96.0,0.0,5.7
1,4,Adilabad,Gadiguda,2020-10-13,4.8,23.1,31.9,70.6,96.4,0.0,5.8
1,4,Adilabad,Gadiguda,2020-10-14,0.0,24.4,29.7,72.3,89.9,0.0,6.2
1,4,Adilabad,Gadiguda,2020-10-15,4.5,23.7,30.9,69.9,95.6,0.1,5.8
1,4,Adilabad,Gadiguda,2020-10-16,0.0,23.7,29.6,75.9,95.4,0.0,4.6
1,4,Adilabad,Gadiguda,2020-10-17,7.5,24.3,30.5,73.1,94.9,0.0,3.2
1,4,Adilabad,Gadiguda,2020-10-18,0.0,23.8,30.7,74.1,95.3,0.0,4.4
1,4,Adilabad,Gadiguda,2020-10-19,0.0,23.0,33.0,66.5,94.5,0.0,3.9
1,4,Adilabad,Gadiguda,2020-10-20,0.0,23.5,33.4,63.3,91.9,0.0,3.1
1,4,Adilabad,Gadiguda,2020-10-21,0.0,22.1,33.0,58.6,92.7,0.0,3.6
1,4,Adilabad,Gadiguda,2020-10-22,0.0,22.5,32.8,55.9,91.3,0.0,4.2
1,4,Adilabad,Gadiguda,2020-10-23,0.0,20.0,33.6,46.1,84.1,0.0,3.2
1,4,Adilabad,Gadiguda,2020-10-24,0.0,20.6,33.7,44.0,84.2,0.0,3.1
1,4,Adilabad,Gadiguda,2020-10-25,0.0,20.9,34.1,48.8,90.5,0.0,4.1
1,4,Adilabad,Gadiguda,2020-10-26,0.0,21.8,34.2,43.9,90.9,0.0,2.6
1,4,Adilabad,Gadiguda,2020-10-27,0.0,20.5,33.7,47.6,89.7,0.0,3.3
1,4,Adilabad,Gadiguda,2020-10-28,0.0,18.8,32.5,51.2,86.4,0.0,3.3
1,4,Adilabad,Gadiguda,2020-10-29,0.0,17.6,33.7,36.2,91.4,0.0,3.2
1,4,Adilabad,Gadiguda,2020-10-30,0.0,18.8,32.0,45.0,91.0,0.0,2.8
1,4,Adilabad,Gadiguda,2020-10-31,0.0,19.4,31.6,44.3,89.0,0.0,3.6
1,4,Adilabad,Gadiguda,2020-11-01,0.0,17.1,30.9,42.1,80.7,0.0,3.4
1,4,Adilabad,Gadiguda,2020-11-02,0.0,17.6,31.9,39.3,78.4,0.0,4.0
1,4,Adilabad,Gadiguda,2020-11-03,0.0,17.0,31.5,43.3,78.2,0.0,3.7
1,4,Adilabad,Gadiguda,2020-11-04,0.0,16.3,31.5,33.1,75.6,0.0,4.8
1,4,Adilabad,Gadiguda,2020-11-05,0.0,14.5,31.7,29.4,75.0,0.1,4.3
1,4,Adilabad,Gadiguda,2020-11-06,0.0,13.9,33.0,28.9,77.4,0.0,2.8
1,4,Adilabad,Gadiguda,2020-11-07,0.0,15.2,31.2,39.3,78.2,0.0,3.4
1,4,Adilabad,Gadiguda,2020-11-08,0.0,13.3,31.2,35.8,77.7,0.0,4.8
1,4,Adilabad,Gadiguda,2020-11-09,0.0,12.9,29.6,32.3,77.5,0.0,5.2
1,4,Adilabad,Gadiguda,2020-11-10,0.0,12.3,29.5,29.6,76.0,0.0,3.6
1,4,Adilabad,Gadiguda,2020-11-11,0.0,12.2,29.0,31.3,78.9,0.0,4.3
1,4,Adilabad,Gadiguda,2020-11-12,0.0,16.5,30.7,38.3,81.7,0.0,4.7
1,4,Adilabad,Gadiguda,2020-11-13,0.0,20.1,31.7,58.3,92.6,0.0,4.0
1,4,Adilabad,Gadiguda,2020-11-14,0.0,18.6,32.8,52.8,88.4,0.0,3.3
1,4,Adilabad,Gadiguda,2020-11-15,0.0,18.9,33.2,44.8,84.4,0.0,5.4
1,4,Adilabad,Gadiguda,2020-11-16,0.0,19.5,32.8,42.0,84.5,0.0,5.6
1,4,Adilabad,Gadiguda,2020-11-17,0.0,20.1,33.4,49.8,84.7,0.0,2.2
1,4,Adilabad,Gadiguda,2020-11-18,0.0,18.2,33.1,42.8,73.5,0.0,3.4
1,4,Adilabad,Gadiguda,2020-11-19,0.0,20.6,33.4,41.1,91.8,0.0,8.4
1,4,Adilabad,Gadiguda,2020-11-20,0.0,22.3,34.4,46.8,88.4,0.0,9.0
1,4,Adilabad,Gadiguda,2020-11-21,6.0,21.5,32.8,54.7,95.4,0.0,4.0
1,4,Adilabad,Gadiguda,2020-11-22,0.0,17.4,29.8,63.6,93.0,0.0,1.9
1,4,Adilabad,Gadiguda,2020-11-23,0.0,14.3,29.4,51.2,91.4,0.0,3.0
1,4,Adilabad,Gadiguda,2020-11-24,0.0,14.2,29.7,41.8,81.8,0.0,3.7
1,4,Adilabad,Gadiguda,2020-11-25,0.0,12.8,29.6,38.3,86.5,0.0,5.0
1,4,Adilabad,Gadiguda,2020-11-26,0.0,17.2,29.7,36.2,82.0,0.0,4.0
1,4,Adilabad,Gadiguda,2020-11-27,1.0,18.1,27.4,57.1,78.3,0.0,3.8
1,4,Adilabad,Gadiguda,2020-11-28,0.0,17.6,24.9,61.3,86.1,0.0,5.7
1,4,Adilabad,Gadiguda,2020-11-29,0.0,20.1,27.6,55.7,85.8,0.0,7.1
1,4,Adilabad,Gadiguda,2020-11-30,0.0,18.4,31.4,51.8,81.7,0.0,4.2
1,4,Adilabad,Gadiguda,2020-12-01,0.0,15.4,30.9,45.1,86.1,0.0,3.8
1,4,Adilabad,Gadiguda,2020-12-02,0.0,13.7,30.8,41.9,87.5,0.0,4.7
1,4,Adilabad,Gadiguda,2020-12-03,0.0,13.9,29.3,43.7,86.8,0.0,3.3
1,4,Adilabad,Gadiguda,2020-12-04,0.0,13.3,31.7,37.7,83.2,0.0,5.1
1,4,Adilabad,Gadiguda,2020-12-05,0.0,13.3,31.3,30.7,80.6,0.0,5.2
1,4,Adilabad,Gadiguda,2020-12-06,0.0,13.4,31.2,32.3,77.6,0.0,7.0
1,4,Adilabad,Gadiguda,2020-12-07,0.0,13.5,31.5,31.2,78.8,0.0,4.5
1,4,Adilabad,Gadiguda,2020-12-08,0.0,13.6,31.5,34.8,78.6,0.0,3.7
1,4,Adilabad,Gadiguda,2020-12-09,0.0,13.4,31.7,33.0,77.3,0.0,3.4
1,4,Adilabad,Gadiguda,2020-12-10,0.0,15.0,32.6,30.8,77.5,0.0,4.9
1,4,Adilabad,Gadiguda,2020-12-11,0.0,15.2,31.8,38.9,87.8,0.0,4.4
1,4,Adilabad,Gadiguda,2020-12-12,0.0,16.6,31.8,44.1,88.6,0.0,2.8
1,4,Adilabad,Gadiguda,2020-12-13,0.0,16.2,30.5,50.1,87.0,0.0,3.9
1,4,Adilabad,Gadiguda,2020-12-14,0.0,19.2,29.7,50.8,86.7,0.0,3.5
1,4,Adilabad,Gadiguda,2020-12-15,0.0,17.6,28.7,59.9,91.7,0.0,3.3
1,4,Adilabad,Gadiguda,2020-12-16,0.0,17.1,30.4,52.0,87.3,0.0,7.3
1,4,Adilabad,Gadiguda,2020-12-17,0.0,16.4,31.2,52.5,91.6,0.0,3.2
1,4,Adilabad,Gadiguda,2020-12-18,0.0,16.2,29.7,51.9,95.0,0.0,3.0
1,4,Adilabad,Gadiguda,2020-12-19,0.0,14.0,28.8,51.5,90.6,0.0,3.7
1,4,Adilabad,Gadiguda,2020-12-20,0.0,10.5,28.4,47.9,81.3,0.0,4.4
1,4,Adilabad,Gadiguda,2020-12-21,0.0,8.3,28.1,34.5,73.3,0.0,4.2
1,4,Adilabad,Gadiguda,2020-12-22,0.0,8.2,28.6,28.5,70.0,0.0,3.7
1,4,Adilabad,Gadiguda,2020-12-23,0.0,8.4,29.0,29.3,71.0,0.0,3.5
1,4,Adilabad,Gadiguda,2020-12-24,0.0,10.7,29.4,31.1,73.8,0.0,3.6
1,4,Adilabad,Gadiguda,2020-12-25,0.0,10.2,28.9,35.9,75.7,0.0,4.7
1,4,Adilabad,Gadiguda,2020-12-26,0.0,10.0,29.1,33.4,74.6,0.0,4.9
1,4,Adilabad,Gadiguda,2020-12-27,0.0,10.6,29.8,31.5,74.9,0.0,4.3
1,4,Adilabad,Gadiguda,2020-12-28,0.0,13.1,30.8,34.8,76.5,0.0,4.9
1,4,Adilabad,Gadiguda,2020-12-29,0.0,14.0,30.5,40.3,82.8,0.0,3.2
1,4,Adilabad,Gadiguda,2020-12-30,0.0,14.0,30.2,46.6,85.4,0.0,4.5
1,4,Adilabad,Gadiguda,2020-12-31,0.0,12.9,29.4,48.4,84.4,0.0,4.4
1,5,Adilabad,Narnoor,2020-10-01,0.0,23.3,31.6,59.8,82.0,0.0,2.6
1,5,Adilabad,Narnoor,2020-10-02,0.0,23.2,30.7,63.8,82.9,0.0,3.1
1,5,Adilabad,Narnoor,2020-10-03,0.0,23.2,32.3,55.2,80.3,0.0,3.4
1,5,Adilabad,Narnoor,2020-10-04,0.0,22.3,32.4,53.7,68.1,0.0,3.1
1,5,Adilabad,Narnoor,2020-10-05,0.0,23.4,32.0,53.2,75.9,0.0,3.0
1,5,Adilabad,Narnoor,2020-10-06,0.3,23.2,31.7,45.4,84.3,0.0,2.6
1,5,Adilabad,Narnoor,2020-10-07,0.0,24.1,30.1,59.3,86.7,0.0,2.4
1,5,Adilabad,Narnoor,2020-10-08,21.2,21.3,25.0,79.6,92.1,0.0,1.8
1,5,Adilabad,Narnoor,2020-10-09,0.0,22.9,28.0,74.7,95.1,0.0,1.3
1,5,Adilabad,Narnoor,2020-10-10,21.9,22.3,32.0,62.3,93.8,0.0,1.1
1,5,Adilabad,Narnoor,2020-10-11,17.7,21.3,32.2,60.8,91.6,0.0,1.9
1,5,Adilabad,Narnoor,2020-10-12,18.1,22.2,30.4,66.8,94.4,0.0,2.6
1,5,Adilabad,Narnoor,2020-10-13,0.5,22.6,31.2,65.3,98.1,0.0,2.9
1,5,Adilabad,Narnoor,2020-10-14,0.0,23.4,27.8,72.3,87.2,1.8,5.1
1,5,Adilabad,Narnoor,2020-10-15,29.0,22.6,30.4,66.3,93.4,0.4,3.5
1,5,Adilabad,Narnoor,2020-10-16,4.6,22.6,28.3,73.9,92.9,0.0,2.5
1,5,Adilabad,Narnoor,2020-10-17,2.5,23.9,29.8,68.7,91.9,0.0,1.2
1,5,Adilabad,Narnoor,2020-10-18,0.0,22.9,30.1,71.5,92.9,0.0,2.0
1,5,Adilabad,Narnoor,2020-10-19,0.0,22.7,31.9,63.8,91.9,0.0,1.6
1,5,Adilabad,Narnoor,2020-10-20,0.0,23.1,31.7,62.3,87.2,0.0,2.5
1,5,Adilabad,Narnoor,2020-10-21,0.0,22.1,31.9,53.7,87.8,0.0,3.5
1,5,Adilabad,Narnoor,2020-10-22,0.0,22.5,31.4,53.7,85.5,0.0,3.1
1,5,Adilabad,Narnoor,2020-10-23,0.0,21.1,32.0,47.1,78.0,0.0,2.9
1,5,Adilabad,Narnoor,2020-10-24,0.0,20.5,31.9,46.0,76.6,0.0,2.1
1,5,Adilabad,Narnoor,2020-10-25,0.0,20.9,32.9,44.3,84.6,0.0,1.6
1,5,Adilabad,Narnoor,2020-10-26,0.0,21.0,33.4,44.3,86.4,0.0,1.6
1,5,Adilabad,Narnoor,2020-10-27,0.0,20.4,32.8,46.0,83.6,0.0,1.6
1,5,Adilabad,Narnoor,2020-10-28,0.0,19.2,32.3,47.7,79.9,0.0,2.3
1,5,Adilabad,Narnoor,2020-10-29,0.0,18.3,33.2,36.8,86.2,0.0,1.7
1,5,Adilabad,Narnoor,2020-10-30,0.0,19.3,30.7,44.5,86.2,0.0,1.9
1,5,Adilabad,Narnoor,2020-10-31,0.0,19.0,30.0,45.0,83.0,0.0,2.9
1,5,Adilabad,Narnoor,2020-11-01,0.0,18.3,29.6,38.8,86.5,0.0,3.0
1,5,Adilabad,Narnoor,2020-11-02,0.0,19.4,30.0,38.2,62.3,0.0,2.8
1,5,Adilabad,Narnoor,2020-11-03,0.0,19.1,29.8,42.2,81.0,0.0,1.7
1,5,Adilabad,Narnoor,2020-11-04,0.0,19.2,29.9,32.2,81.5,0.0,3.0
1,5,Adilabad,Narnoor,2020-11-05,0.0,16.2,29.8,28.1,67.0,0.0,2.4
1,5,Adilabad,Narnoor,2020-11-06,0.0,17.2,31.9,29.5,60.8,0.0,2.2
1,5,Adilabad,Narnoor,2020-11-07,0.0,17.7,30.6,39.9,61.3,0.0,3.3
1,5,Adilabad,Narnoor,2020-11-08,0.0,16.1,30.2,35.4,79.8,0.1,2.6
1,5,Adilabad,Narnoor,2020-11-09,0.0,16.1,28.5,30.9,60.4,0.0,3.8
1,5,Adilabad,Narnoor,2020-11-10,0.0,15.1,27.9,29.9,62.3,0.0,2.1
1,5,Adilabad,Narnoor,2020-11-11,0.0,14.8,27.7,31.9,64.3,0.0,3.1
1,5,Adilabad,Narnoor,2020-11-12,0.0,18.1,29.8,34.8,70.2,0.0,3.4
1,5,Adilabad,Narnoor,2020-11-13,0.0,20.1,31.2,58.3,89.2,0.0,2.1
1,5,Adilabad,Narnoor,2020-11-14,0.0,19.6,32.5,50.5,81.1,0.0,2.3
1,5,Adilabad,Narnoor,2020-11-15,0.0,18.8,33.0,46.0,80.9,0.2,2.3
1,5,Adilabad,Narnoor,2020-11-16,0.0,19.4,32.7,42.0,83.9,0.0,2.4
1,5,Adilabad,Narnoor,2020-11-17,0.0,21.2,32.7,51.1,80.8,0.0,0.1
1,5,Adilabad,Narnoor,2020-11-18,0.0,21.4,32.2,42.5,77.5,0.0,2.8
1,5,Adilabad,Narnoor,2020-11-19,0.0,22.1,29.7,47.0,97.1,0.1,3.4
1,5,Adilabad,Narnoor,2020-11-20,0.0,21.5,30.5,59.8,92.2,0.1,3.0
1,5,Adilabad,Narnoor,2020-11-21,22.1,20.8,32.2,53.7,93.5,0.0,0.1
1,5,Adilabad,Narnoor,2020-11-22,0.0,17.1,29.0,62.8,90.0,0.0,0.1
1,5,Adilabad,Narnoor,2020-11-23,0.0,15.6,28.2,53.3,86.1,0.0,0.1
1,5,Adilabad,Narnoor,2020-11-24,0.0,16.0,28.3,42.4,69.2,0.0,3.5
1,5,Adilabad,Narnoor,2020-11-25,0.0,14.4,28.0,37.3,76.3,0.0,3.1
1,5,Adilabad,Narnoor,2020-11-26,0.0,17.9,29.2,32.6,70.2,0.1,4.4
1,5,Adilabad,Narnoor,2020-11-27,0.0,18.0,26.7,58.3,72.5,0.9,3.8
1,5,Adilabad,Narnoor,2020-11-28,0.0,17.8,23.9,63.2,80.2,0.3,3.9
1,5,Adilabad,Narnoor,2020-11-29,0.0,18.7,27.1,57.8,81.3,0.0,3.5
1,5,Adilabad,Narnoor,2020-11-30,0.0,20.3,30.2,53.3,71.1,0.0,2.2
1,5,Adilabad,Narnoor,2020-12-01,0.0,17.0,30.3,48.4,77.3,0.0,2.3
1,5,Adilabad,Narnoor,2020-12-02,0.0,15.8,29.8,41.6,78.7,0.0,2.4
1,5,Adilabad,Narnoor,2020-12-03,0.0,15.7,28.2,45.2,78.2,0.0,2.9
1,5,Adilabad,Narnoor,2020-12-04,0.0,15.7,30.9,38.2,73.3,0.0,2.3
1,5,Adilabad,Narnoor,2020-12-05,0.0,15.5,30.0,30.9,67.4,0.0,2.4
1,5,Adilabad,Narnoor,2020-12-06,0.0,17.0,30.6,29.5,63.3,0.0,3.0
1,5,Adilabad,Narnoor,2020-12-07,0.0,16.8,30.2,30.9,62.3,0.0,3.0
1,5,Adilabad,Narnoor,2020-12-08,0.0,16.7,30.1,35.9,63.7,0.0,2.9
1,5,Adilabad,Narnoor,2020-12-09,0.0,16.7,31.1,32.2,62.3,0.0,2.8
1,5,Adilabad,Narnoor,2020-12-10,0.0,17.3,32.5,26.2,62.8,0.0,2.2
1,5,Adilabad,Narnoor,2020-12-11,0.0,15.2,30.8,35.4,87.9,0.0,2.5
1,5,Adilabad,Narnoor,2020-12-12,0.0,15.4,31.3,40.8,88.4,0.0,2.0
1,5,Adilabad,Narnoor,2020-12-13,0.0,16.5,30.5,45.6,84.2,0.0,2.3
1,5,Adilabad,Narnoor,2020-12-14,0.0,18.9,29.5,47.8,85.3,0.0,1.9
1,5,Adilabad,Narnoor,2020-12-15,0.0,16.9,29.7,50.7,91.4,0.0,2.7
1,5,Adilabad,Narnoor,2020-12-16,0.0,17.5,28.7,51.3,90.4,0.0,3.0
1,5,Adilabad,Narnoor,2020-12-17,0.0,16.6,31.2,47.8,89.5,0.0,2.0
1,5,Adilabad,Narnoor,2020-12-18,0.0,17.1,28.7,50.9,93.8,0.0,2.0
1,5,Adilabad,Narnoor,2020-12-19,0.0,15.4,27.7,49.7,89.5,0.1,2.4
1,5,Adilabad,Narnoor,2020-12-20,0.0,13.4,27.4,45.2,74.6,0.0,2.7
1,5,Adilabad,Narnoor,2020-12-21,0.0,11.2,27.0,28.6,57.7,0.0,3.0
1,5,Adilabad,Narnoor,2020-12-22,0.0,12.7,28.1,23.2,51.9,0.0,0.1
1,5,Adilabad,Narnoor,2020-12-23,0.0,13.6,28.8,25.2,54.7,0.0,2.0
1,5,Adilabad,Narnoor,2020-12-24,0.0,13.8,29.8,25.5,62.3,0.3,2.6
1,5,Adilabad,Narnoor,2020-12-25,0.0,14.0,28.1,36.2,63.8,0.0,1.8
1,5,Adilabad,Narnoor,2020-12-26,0.0,14.3,29.2,30.2,61.9,0.0,2.5
1,5,Adilabad,Narnoor,2020-12-27,0.0,15.1,29.9,28.8,61.4,0.0,2.3
1,5,Adilabad,Narnoor,2020-12-28,0.0,16.1,29.9,30.2,66.2,0.0,1.9
1,5,Adilabad,Narnoor,2020-12-29,0.0,15.8,29.9,39.2,75.9,0.2,2.2
1,5,Adilabad,Narnoor,2020-12-30,0.0,15.2,29.0,45.1,81.5,0.0,2.4
1,5,Adilabad,Narnoor,2020-12-31,0.0,15.5,28.0,47.9,78.0,0.0,1.9
1,6,Adilabad,Inderavelly,2020-10-01,0.0,24.2,31.6,83.1,100.0,2.8,16.5
1,6,Adilabad,Inderavelly,2020-10-02,0.0,23.3,31.5,85.0,100.0,2.8,14.0
1,6,Adilabad,Inderavelly,2020-10-03,0.0,23.2,33.1,56.7,93.0,0.0,17.2
1,6,Adilabad,Inderavelly,2020-10-04,0.0,21.2,32.8,49.4,81.0,0.0,13.8
1,6,Adilabad,Inderavelly,2020-10-05,0.0,22.9,32.2,53.3,74.7,0.4,14.6
1,6,Adilabad,Inderavelly,2020-10-06,0.0,22.9,32.8,40.9,78.0,0.0,17.2
1,6,Adilabad,Inderavelly,2020-10-07,0.0,24.4,31.6,59.2,84.0,0.0,14.1
1,6,Adilabad,Inderavelly,2020-10-08,11.6,22.0,25.7,77.5,100.0,0.0,10.1
1,6,Adilabad,Inderavelly,2020-10-09,0.0,22.5,28.8,76.4,100.0,0.0,11.4
1,6,Adilabad,Inderavelly,2020-10-10,0.0,22.6,30.4,90.3,100.0,0.0,9.9
1,6,Adilabad,Inderavelly,2020-10-11,3.7,21.8,31.7,85.5,100.0,0.0,7.3
1,6,Adilabad,Inderavelly,2020-10-12,13.9,22.7,29.7,89.3,100.0,0.0,9.2
1,6,Adilabad,Inderavelly,2020-10-13,15.8,22.7,30.4,88.9,100.0,0.0,23.4
1,6,Adilabad,Inderavelly,2020-10-14,1.4,24.3,28.2,92.8,100.0,5.5,18.9
1,6,Adilabad,Inderavelly,2020-10-15,12.0,23.9,29.8,90.8,97.3,8.6,14.5
1,6,Adilabad,Inderavelly,2020-10-16,3.5,24.2,30.4,84.1,98.9,0.0,2.0
1,6,Adilabad,Inderavelly,2020-10-17,0.0,23.9,30.4,87.0,100.0,0.0,8.8
1,6,Adilabad,Inderavelly,2020-10-18,3.7,22.7,29.4,92.2,100.0,0.0,7.8
1,6,Adilabad,Inderavelly,2020-10-19,0.0,22.5,30.9,87.9,100.0,0.0,8.4
1,6,Adilabad,Inderavelly,2020-10-20,0.0,23.3,32.1,85.3,100.0,0.0,8.7
1,6,Adilabad,Inderavelly,2020-10-21,0.0,22.2,31.5,68.1,100.0,0.0,12.2
1,6,Adilabad,Inderavelly,2020-10-22,0.0,22.7,31.0,57.7,100.0,0.0,12.8
1,6,Adilabad,Inderavelly,2020-10-23,0.0,19.5,31.8,45.6,86.1,0.0,14.5
1,6,Adilabad,Inderavelly,2020-10-24,0.0,20.4,31.8,43.4,91.8,0.0,49.2
1,6,Adilabad,Inderavelly,2020-10-25,0.0,21.3,33.1,48.8,99.2,1.3,7.5
1,6,Adilabad,Inderavelly,2020-10-26,0.0,22.1,32.2,42.3,98.2,0.0,2.9
1,6,Adilabad,Inderavelly,2020-10-27,0.0,20.8,32.2,44.9,99.2,0.0,2.2
1,6,Adilabad,Inderavelly,2020-10-28,0.0,19.0,32.0,40.9,100.0,0.0,9.8
1,6,Adilabad,Inderavelly,2020-10-29,0.0,18.7,32.1,32.4,100.0,0.0,4.3
1,6,Adilabad,Inderavelly,2020-10-30,0.0,18.8,31.6,36.6,100.0,0.0,8.5
1,6,Adilabad,Inderavelly,2020-10-31,0.0,20.5,31.3,41.1,85.9,0.0,8.4
1,6,Adilabad,Inderavelly,2020-11-01,0.0,17.6,30.9,36.6,80.3,5.3,11.0
1,6,Adilabad,Inderavelly,2020-11-02,0.0,17.2,30.8,33.1,81.1,7.5,13.2
1,6,Adilabad,Inderavelly,2020-11-03,0.0,17.3,31.0,36.1,82.6,0.0,3.1
1,6,Adilabad,Inderavelly,2020-11-04,0.0,16.2,31.1,27.1,79.7,0.0,3.7
1,6,Adilabad,Inderavelly,2020-11-05,0.0,14.9,30.9,17.7,75.2,0.1,3.5
1,6,Adilabad,Inderavelly,2020-11-06,0.0,14.4,31.6,19.0,78.3,0.0,9.4
1,6,Adilabad,Inderavelly,2020-11-07,0.0,17.1,31.1,29.1,73.5,0.0,2.1
1,6,Adilabad,Inderavelly,2020-11-08,0.0,13.8,30.6,27.1,79.0,0.2,15.7
1,6,Adilabad,Inderavelly,2020-11-09,0.0,12.9,29.6,20.2,76.0,0.3,5.1
1,6,Adilabad,Inderavelly,2020-11-10,0.0,12.9,29.4,22.4,72.5,0.0,24.8
1,6,Adilabad,Inderavelly,2020-11-11,0.0,13.5,28.5,22.8,73.8,0.0,9.6
1,6,Adilabad,Inderavelly,2020-11-12,0.0,17.6,30.0,30.4,72.7,0.1,1.6
1,6,Adilabad,Inderavelly,2020-11-13,0.0,20.1,29.7,58.2,100.0,0.0,8.5
1,6,Adilabad,Inderavelly,2020-11-14,0.0,18.4,30.2,52.8,98.9,0.0,12.9
1,6,Adilabad,Inderavelly,2020-11-15,0.0,18.1,32.7,35.8,87.7,0.0,7.2
1,6,Adilabad,Inderavelly,2020-11-16,0.0,19.2,31.9,39.4,93.3,0.0,6.9
1,6,Adilabad,Inderavelly,2020-11-17,0.0,18.2,32.2,43.7,96.9,0.0,8.1
1,6,Adilabad,Inderavelly,2020-11-18,0.0,19.6,32.6,31.7,97.9,0.0,6.8
1,6,Adilabad,Inderavelly,2020-11-19,0.0,20.4,30.7,45.1,93.5,0.0,14.6
1,6,Adilabad,Inderavelly,2020-11-20,0.0,21.3,31.2,50.7,88.9,0.0,9.3
1,6,Adilabad,Inderavelly,2020-11-21,10.5,21.3,31.7,51.3,100.0,0.0,9.3
1,6,Adilabad,Inderavelly,2020-11-22,0.0,19.6,28.5,56.3,91.2,0.0,8.8
1,6,Adilabad,Inderavelly,2020-11-23,0.0,14.8,29.4,42.5,100.0,0.0,7.8
1,6,Adilabad,Inderavelly,2020-11-24,0.0,15.2,28.8,33.5,77.9,0.0,11.0
1,6,Adilabad,Inderavelly,2020-11-25,0.0,14.5,29.6,27.5,78.4,0.0,11.8
1,6,Adilabad,Inderavelly,2020-11-26,0.0,18.5,29.5,29.1,80.5,2.5,12.0
1,6,Adilabad,Inderavelly,2020-11-27,0.0,18.5,26.8,54.8,69.3,0.0,16.0
1,6,Adilabad,Inderavelly,2020-11-28,0.0,18.8,23.8,57.8,73.5,0.0,3.8
1,6,Adilabad,Inderavelly,2020-11-29,0.0,19.4,27.6,52.3,82.3,0.0,17.1
1,6,Adilabad,Inderavelly,2020-11-30,0.0,19.8,30.2,48.4,69.9,0.0,7.5
1,6,Adilabad,Inderavelly,2020-12-01,0.0,16.2,30.9,37.2,82.5,0.0,10.8
1,6,Adilabad,Inderavelly,2020-12-02,0.0,15.1,30.1,33.8,84.3,0.0,12.2
1,6,Adilabad,Inderavelly,2020-12-03,0.0,13.8,28.4,30.8,95.4,1.5,9.1
1,6,Adilabad,Inderavelly,2020-12-04,0.0,13.3,30.9,19.7,94.9,2.3,6.7
1,6,Adilabad,Inderavelly,2020-12-05,0.0,13.3,30.2,20.4,80.1,3.2,4.6
1,6,Adilabad,Inderavelly,2020-12-06,0.0,14.6,30.2,17.7,73.4,0.0,2.6
1,6,Adilabad,Inderavelly,2020-12-07,0.0,14.4,30.7,15.7,77.9,0.0,5.6
1,6,Adilabad,Inderavelly,2020-12-08,0.0,13.3,31.4,21.0,80.5,0.2,10.4
1,6,Adilabad,Inderavelly,2020-12-09,0.0,13.0,31.1,16.4,76.0,3.4,8.4
1,6,Adilabad,Inderavelly,2020-12-10,0.0,14.6,31.2,17.0,74.3,0.0,8.5
1,6,Adilabad,Inderavelly,2020-12-11,0.0,15.5,30.9,32.4,82.9,0.0,6.4
1,6,Adilabad,Inderavelly,2020-12-12,0.0,16.7,29.7,31.7,92.1,0.0,7.8
1,6,Adilabad,Inderavelly,2020-12-13,0.0,16.7,29.5,43.4,83.8,0.0,8.5
1,6,Adilabad,Inderavelly,2020-12-14,0.0,19.7,29.8,46.4,87.7,0.0,6.2
1,6,Adilabad,Inderavelly,2020-12-15,0.0,18.3,27.5,50.3,79.0,0.0,6.0
1,6,Adilabad,Inderavelly,2020-12-16,0.0,17.7,28.4,46.9,81.7,0.0,3.0
1,6,Adilabad,Inderavelly,2020-12-17,0.0,16.9,29.9,37.7,98.6,0.7,4.5
1,6,Adilabad,Inderavelly,2020-12-18,0.0,17.1,29.8,37.2,100.0,0.0,8.8
1,6,Adilabad,Inderavelly,2020-12-19,0.0,15.8,28.7,39.1,92.1,0.0,10.6
1,6,Adilabad,Inderavelly,2020-12-20,0.0,13.5,27.7,35.7,76.0,1.6,8.1
1,6,Adilabad,Inderavelly,2020-12-21,0.0,11.0,27.1,17.5,71.1,0.9,31.5
1,6,Adilabad,Inderavelly,2020-12-22,0.0,10.0,28.5,15.5,72.4,0.0,11.9
1,6,Adilabad,Inderavelly,2020-12-23,0.0,9.8,28.6,12.9,69.3,0.0,9.2
1,6,Adilabad,Inderavelly,2020-12-24,0.0,11.2,28.8,12.9,73.3,0.0,7.7
